"ISO2","ISO_3","country_agg","region_agg","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India","Maharashtra",2021-05-01,473,5,510480.988526459,0,0,265,459,63804559.3733733,3490,27,3599205.84261285,8,990222.541962863,1996,3345,448788621.224488,0.0105708245243129,0.00800069765452359,0,0,0.00813157813986314,0.00773638968481375,0.00229226361031519,0.00840438746078865,0.00931662610022991,0.00864524964418839,0.00320428684450689,0.0029836259377118,0.00746496213894989,-0.000138782432013309,-8.40776653888545e-05,-0.000171320650455523,-0.00012895698735057,-5.06621961883504e-05
"IN","IND","India","Manipur",2021-05-01,100,0,0,0,0,37,96,3820616.01468673,700,4,313104.601894545,0,0,165,652,31624563.2101732,0,0,0,0,0.00542840375586854,0.00571428571428571,0,0.00356433076989545,0.0137870858569175,0.01020298414895,0.0026649074750926,0.00315291877720965,0.00409540636877956,0.000174400776503856,-4.69333059051703e-05,4.58475181459287e-05,-6.38858799709903e-05,0.000112011087545744
"IN","IND","India","Meghalaya",2021-05-01,100,1,46129.9002380899,0,0,27,94,10920017.1661354,700,4,545086.99438339,0,0,150,646,98463082.9238021,0.01,0.00422434319802586,0,0,0.00404554989511537,0.00571428571428571,0,0.00327039637204029,0.0143973674313384,0.0172469590257786,0.00226853284948715,0.00329315938081244,0.00303204443966821,0.000183993053220643,4.5088110235169e-05,0.000199267304066167,0.000129143188904508,6.47549678559005e-05
"IN","IND","India","Mizoram",2021-05-01,100,1,24181.4692695359,1,24181.4692695359,19,92,3837624.88840652,700,4,96725.8770781436,4,96725.8770781436,156,647,26157577.8168113,0.01,0.00630115500412461,0.01,0.00630115500412461,0.00290875688916105,0.00571428571428571,0.00571428571428571,0.00339595533012604,0.00842087926591764,0.00869744088123316,0.00332370828841705,0.00157521296714908,0.00365745380573287,-0.000504574888352152,-4.87919379054705e-05,0.00015618794734843,1.42147891906271e-05,6.7961548899366e-05
"IN","IND","India","Nagaland",2021-05-01,100,2,28313.9887783135,0,0,12,94,5498949.03255483,700,10,154683.824722746,2,40293.0831057144,69,637,36507454.3450041,0.02,0.00514898185283938,0,0,0.00179802217560683,0.0142857142857143,0.00285714285714286,0.00152563734052668,0.0166478643336059,0.023327919192801,0.00265183543506418,0.0018119259201639,0.00262080886591874,-0.000193808893238071,-3.7471668119894e-05,0.000564475039605122,7.49236243649571e-05,0.000106999382728702
"IN","IND","India","NCT of Delhi",2021-05-01,255,2,24010.1587857583,1,17684.8465338674,244,244,7680859.49031512,2052,66,1776829.67896251,23,610153.637685045,2084,1943,63611187.3336398,0.00784313725490196,0.00312597292217531,0.00392156862745098,0.00230245671804912,0.0140845070422535,0.0321637426900585,0.0112085769980507,0.0151065942748617,0.0267574108913132,0.0243543657011479,0.012467433340649,0.0128598709014918,0.0130891978805995,-0.000358533237996703,-0.000137921811515026,-0.000280365052539403,1.41952638909643e-05,0.000145078418227797
"IN","IND","India","Odisha",2021-05-01,205,1,55069.7626557607,0,0,87,187,22664927.5805121,1548,24,2972621.00292452,15,2067895.79072803,714,1443,169226835.347069,0.0048780487804878,0.00242973477237629,0,0,0.00655268509452437,0.0155038759689922,0.00968992248062015,0.00696904922257035,0.0180483701173619,0.0202835378285445,0.00683555126416553,0.00867987030742614,0.00660188403430329,0.000210770901359149,5.77567188880326e-05,0.000605243859295053,0.000260477700085643,0.00013296892768609
"IN","IND","India","Puducherry",2021-05-01,100,4,132568.037404599,1,15013.3051621686,63,95,4969982.12328716,700,17,569097.947108397,6,84724.2672212941,366,672,36143023.3087206,0.04,0.0266737453206206,0.01,0.00302079661249139,0.00934025203854707,0.0242857142857143,0.00857142857142857,0.00767102615694165,0.0159706661677163,0.0127977600665838,0.00517768785196955,0.00125195719192033,0.00779040878040622,0.00035400019985001,-4.21316248986089e-05,0.000580397867737561,2.5871104774319e-06,0.000238853559914296
"IN","IND","India","Punjab",2021-05-01,191,9,1353228.62788304,4,306347.258428783,133,178,21309772.6093393,1362,28,2336648.00984776,12,830701.993673449,680,1291,144553823.921348,0.0471204188481675,0.063502724908945,0.0209424083769634,0.0143759046163882,0.0105238170596613,0.0205580029368576,0.00881057268722467,0.00741864042504446,0.0188650071891485,0.0162050760462139,0.0086669576027908,0.00713873787969201,0.0064852475206161,-7.23587749836585e-05,-7.52306070768531e-05,2.56592951869257e-05,-9.97915912032214e-05,5.66038208827074e-05
"IN","IND","India","Rajasthan",2021-05-01,342,12,798424.05494191,8,483410.052274788,174,311,42991277.5333806,2578,67,6132222.11353187,34,3272342.06934304,1201.4,2396,296147936.520788,0.0350877192982456,0.0185717685249519,0.0233918128654971,0.0112443751386417,0.00788007789502287,0.025989138867339,0.013188518231187,0.0070622398833737,0.0243611912764423,0.0255369634766741,0.0119878404312985,0.013176558981593,0.00680827409169605,8.01178473422867e-05,0.00015301142395271,4.07573596315539e-05,0.00019961633697132,0.000127409025004132
"IN","IND","India","Sikkim",2021-05-01,100,2,23677.6825030237,1,3801.90733159929,25,94,2359583.37856129,700,7,58761.0870008452,5,19009.5366579964,138,656,18848638.8976361,0.02,0.0100346877835106,0.01,0.00161126212624765,0.00374587953251423,0.01,0.00714285714285714,0.00296289934730333,0.0125785181266405,0.00798635297138828,0.00507510890418896,0.00132930643026522,0.00408846117253467,0.000120651480557949,1.93985193469787e-07,0.000280096035600276,6.20721988010595e-06,0.000117720782143533
"IN","IND","India","Tamil Nadu",2021-05-01,347,9,953198.530502769,4,594108.15308341,141,327,47741819.4484082,2830,31,4342155.73573552,14,2666889.61329753,1110,2725,356961618.580302,0.0259365994236311,0.0199656934217355,0.0115273775216138,0.0124441875057868,0.00607313606409097,0.0109540636042403,0.0049469964664311,0.00573717534565189,0.0130575574769901,0.0123403757146316,0.00531229244517748,0.0053466608890174,0.00638963863508286,0.000257804554827153,8.9214248339681e-05,0.000202738885739929,2.1333723898376e-06,0.000159681549121756
"IN","IND","India","Telangana",2021-05-01,320,6,578747.309717381,0,0,182,306,19842257.0676257,2789,52,3012613.51335164,8,571687.278205527,1905,2681,146907663.917579,0.01875,0.0291674131498707,0,0,0.00837705974408543,0.0186446755109358,0.00286841161706705,0.0100078276447195,0.0189438877280564,0.0195308464860949,0.00579816057533393,0.00710297368568091,0.00967286854054949,4.25362815545105e-05,3.32356503216726e-05,1.03328921930463e-05,-2.14687009146544e-05,0.000100510572672853
"IN","IND","India","Tripura",2021-05-01,100,1,47758.8127901414,0,0,23,88,9389779.47349755,700,5,277179.213632763,0,0,94,643,74596533.1458435,0.01,0.0050862549993788,0,0,0.00368117797695263,0.00714285714285714,0,0.0020590103607649,0.0137119651061016,0.0157197573172363,0.00245967429919688,0.0012759913279448,0.00305285969238624,0.000653086453777635,0.000195214508333108,0.000863992271622304,9.5408713457207e-05,5.53721744963584e-05
"IN","IND","India","Uttar Pradesh",2021-05-01,446,9,3142859.56426028,5,2401896.09047865,295,403,102324534.461698,3405,140,30070719.7552114,64,11147955.0563709,2591,3107,723803462.151811,0.0201793721973094,0.0307146236315075,0.0112107623318386,0.0234733155944894,0.0103099989515255,0.0411160058737151,0.0187958883994126,0.011745399982774,0.0330185780777728,0.0344159383405028,0.0146563693966072,0.015912278155138,0.00970414700987226,-0.000471980207763131,-0.000224601175264873,-0.000489902729735132,-0.000136954962951675,0.000101049067843726
"IN","IND","India","Uttarakhand",2021-05-01,121,4,544497.027410036,2,436593.830524378,87,111,6555472.63124265,894,30,2799067.06189766,7,854189.120910582,544,832,45074250.3108042,0.0330578512396694,0.0830599192520497,0.0165289256198347,0.0665999013471004,0.0110392082223068,0.0335570469798658,0.00782997762863535,0.00920910075839653,0.0269737840130659,0.0378472998464461,0.0087115489266782,0.0115887715592823,0.00899838386740573,6.62832374559138e-05,-1.07127760431926e-05,0.000399100313969454,2.99063328359537e-05,0.0001992163793989
"IN","IND","India","West Bengal",2021-05-01,400,2,263632.349213641,2,263632.349213641,296,363,46690199.2705355,2984,40,5455200.83432011,24,3938458.0850463,2135,2796,355811363.554168,0.005,0.00564641730668324,0.005,0.00564641730668324,0.0114848872851434,0.0134048257372654,0.00804289544235925,0.0107548006206049,0.018201255872769,0.0177397267505312,0.00888572417407017,0.0088889458482913,0.00984936890205747,0.000125749799696418,1.88186711762098e-05,7.32721101721134e-05,4.01210352456015e-05,0.000195763230992868
"IN","IND","India","Andaman and Nicobar",2021-05-02,100,2,137614.268541497,2,137614.268541497,11,89,6617558.36598184,700,19,2529121.62917961,19,2529121.62917961,118,615,49610477.101126,0.02,0.0207953237328311,0.02,0.0207953237328311,0.00174078176926729,0.0271428571428571,0.0271428571428571,0.00270239322111531,0.0189644619970375,0.0313255753405874,0.017490702258942,0.0302067973387183,0.00281080455940158,-0.00018426664144635,-8.71199795565423e-05,-0.000609807026366481,-0.000628192349668467,-2.21730297527461e-05
"IN","IND","India","Andhra Pradesh",2021-05-02,381,7,362483.163412207,2,62836.3199649891,235,365,24822055.6497275,2787,51,3406004.59545894,13,917649.046114937,1703,2633,186467129.649268,0.0183727034120735,0.0146032693072375,0.005249343832021,0.00253147123879238,0.00906810727377966,0.0182992465016146,0.00466451381413706,0.00910972863386166,0.0175399419269009,0.0163118411644152,0.00582110730967403,0.0057948697917641,0.00863900505101706,0.000119221587206245,0.000113684015015858,0.000235140715352189,0.000154404762312449,0.000164181134125804
"IN","IND","India","Arunachal Pradesh",2021-05-02,100,3,88132.4423473868,0,0,18,89,6153905.88990214,700,17,867049.719287301,1,22027.0068251276,115,643,42614765.7091445,0.03,0.0143213828622245,0,0,0.00284855198607375,0.0242857142857143,0.00142857142857143,0.002519002037106,0.020129934178628,0.0151946247519962,0.00488425554047072,0.00267894525387425,0.00291055113750352,-3.5580269250255e-05,0.000127398488548059,-0.000278761604931729,7.01381677051951e-05,6.24883855582417e-05
"IN","IND","India","Assam",2021-05-02,104,0,0,0,0,20,96,14019232.2674479,1090,14,1454689.71015807,8,637524.001125856,297,1015,125848307.019523,0,0,0,0,0.00293427230046948,0.0128440366972477,0.0073394495412844,0.00412127940054118,0.0164120981163195,0.0184852401167834,0.00658573305513529,0.00753955482452596,0.00471880995110615,-9.03113227486888e-05,1.3816816837729e-05,-0.000109159685166253,4.53953607400771e-05,0.000110355361664105
"IN","IND","India","Bihar",2021-05-02,366,21,2579823.09345387,8,756110.215918505,217,334,62298891.9864698,3015,153,20171525.398886,52,7623546.68251471,1856,2737,440667013.195544,0.0573770491803279,0.0414104169623782,0.0218579234972678,0.0121368164313856,0.00915071265918867,0.0507462686567164,0.0172470978441128,0.00955091160775394,0.0371772655610551,0.0350666249043205,0.014429271531708,0.0147411278529257,0.00851686598197676,-0.000366942892584486,-0.000105689385623999,-0.000393420293560508,-0.000169328546937584,0.000102734377451028
"IN","IND","India","Chandigarh",2021-05-02,100,1,13746.5346688233,0,0,57,89,3196557.73619414,700,16,459617.395721334,0,0,426,650,27674385.3678851,0.01,0.00430041807572358,0,0,0.00902041462256686,0.0228571428571429,0,0.00923076923076923,0.0177235562329005,0.0124363477853214,0.00684194870972228,0.00412236738947729,0.00873122063856859,-0.000255940317766118,-0.000157693366681213,-0.000149992306970809,-9.54195411200397e-05,9.67895474992381e-05
"IN","IND","India","Chhattisgarh",2021-05-02,100,1,164007.787668345,0,0,62,96,15612462.0069835,747,16,1720600.03011801,4,362119.65497925,493,696,108973458.523918,0.01,0.0105049278963807,0,0,0.0090962441314554,0.0214190093708166,0.00535475234270415,0.00997652582159624,0.0225347645184288,0.0177637350688171,0.00849955105901127,0.00636083267967848,0.00911410575528496,-0.000376076537899727,-0.000128019355161279,-0.000506271700116198,-0.000258059645161693,-1.82080900504999e-05
"IN","IND","India","Dadra and Nagar Haveli",2021-05-02,100,1,60234.0477355168,0,0,51,98,5841282.11227253,700,7,421638.334148618,0,0,300,686,43771473.8336016,0.01,0.0103117854227525,0,0,0.00732969244035642,0.01,0,0.00615940541206422,0.00690624368403008,0.00624224045266702,0,0,0.00616407438835368,-0.000213232168956981,0,-0.000139502746068617,0,6.08254293489743e-05
"IN","IND","India","Goa",2021-05-02,100,1,4828.85248284078,0,0,106,95,3299737.05742963,700,9,89060.3919073367,5,41769.0542953756,387,650,18472358.8136935,0.01,0.00146340523465899,0,0,0.0157153446997776,0.0128571428571429,0.00714285714285714,0.00838569880823402,0.0117534044905346,0.0115229115487004,0.00506289293520977,0.00169474827522525,0.00792962838534046,3.21282192223432e-05,0.000105980615237824,-0.000566175931435399,4.00086381878114e-05,0.000157581549689806
"IN","IND","India","Gujarat",2021-05-02,352,4,562216.200564569,0,0,272,331,37569372.1744921,2461,49,4593457.9131445,24,2257971.24046578,1841,2308,254080078.248761,0.0113636363636364,0.0149647483581396,0,0,0.0115739755755074,0.0199106054449411,0.00975213327915482,0.0112346522811043,0.018432622238596,0.0194536895645983,0.00774636181491476,0.00747132155714264,0.0102536980318962,-0.000195624624536174,-9.8072130880212e-05,-7.73083632192508e-05,-7.59500766186856e-05,-3.38025631343985e-05
"IN","IND","India","Haryana",2021-05-02,292,19,692547.626728751,10,308750.385257781,271.4,279,13209457.675558,2264,88,3610820.09040762,54,2195099.20563493,1692,2125,105078802.842183,0.0650684931506849,0.0524281650116644,0.0342465753424658,0.0233734338563403,0.0137008430511384,0.03886925795053,0.0238515901060071,0.0112145816072908,0.0343338586135454,0.0314449969468347,0.017887101181316,0.0158347162501224,0.00992143754212168,-7.65500761816012e-05,-7.3986509962866e-05,0.000224849380038644,2.32821321155688e-05,0.000120317122729429
"IN","IND","India","Himachal Pradesh",2021-05-02,100,2,107775.711716542,2,107775.711716542,49,93,4999998.52554925,747,14,748877.781668141,7,607961.816218817,271,692,43175359.9512317,0.02,0.0215551486997094,0.02,0.0215551486997094,0.0074208693018325,0.0187416331994645,0.00937081659973226,0.00551575348042009,0.0171049916667957,0.0191273824468677,0.00781991554533909,0.0102348460254188,0.00561270548403322,0.000121682610752016,-1.40886553185677e-05,0.000281930377500161,5.69800159671685e-05,0.000117060822719664
"IN","IND","India","Jammu and Kashmir",2021-05-02,152,7,581129.513446884,3,121179.102701032,97,138,6749954.0128264,1301,38,1757871.4243297,14,434615.891698438,669,1218,49813200.6222867,0.0460526315789474,0.0860938478014236,0.0197368421052632,0.01795258196882,0.00989997958767095,0.0292083013066872,0.01076095311299,0.00773607160202595,0.0243547323328453,0.0235906789468603,0.00948014727329115,0.00948402296419593,0.00771076251416248,0.000396908723097176,0.000161420064372721,0.000470539278080567,0.000247521147461443,0.000153212047020994
"IN","IND","India","Jharkhand",2021-05-02,135,3,163229.97138858,0,0,79,125,17381277.5776083,1156,40,3812002.29756215,14,2181995.75797638,790,1084,134367338.853244,0.0222222222222222,0.00939113771469036,0,0,0.00890140845070423,0.0346020761245675,0.0121107266435986,0.010264539265111,0.0298850251629957,0.0263147788268926,0.010890308370987,0.0121601515241704,0.00923191879958739,-0.000226286965006339,-0.000109274324324279,-0.000380540179766581,-0.000238769803203857,0.000102660891580343
"IN","IND","India","Karnataka",2021-05-02,306,6,1519261.11484517,2,108544.723190569,155,296,34682242.5806255,2536,45,3965049.06667962,17,1118364.70340366,1376,2447,258601650.522834,0.0196078431372549,0.0438051579655888,0.0065359477124183,0.00312969159760175,0.00737533307955843,0.0177444794952681,0.00670347003154574,0.00792001703724595,0.0149738990085659,0.0129417237389283,0.00632545628595327,0.00504264047953557,0.00768983422302795,7.35014536602916e-05,9.8092362265461e-06,0.000165822231087659,1.04124697389946e-05,0.00011144183665433
"IN","IND","India","Kerala",2021-05-02,237,6,799121.869491485,2,329978.904717713,153,222,27891563.4582596,2582,32,2895022.60510382,14,1223121.22005262,1617,2461,212242246.576149,0.0253164556962025,0.0286510245539799,0.00843881856540084,0.0118307783359486,0.00970688998858013,0.0123934934159566,0.00542215336948102,0.00925422506595853,0.0123790774434753,0.0124059312437047,0.00465397335872278,0.00495730965594692,0.00850446880295219,5.87606610281543e-05,6.33105923370599e-05,-7.89321745124128e-05,-1.42768435915158e-05,0.00017833195167282
"IN","IND","India","Ladakh",2021-05-02,100,3,176154.004142618,1,124525.605647456,25,88,6689544.97851301,700,21,1233078.02899833,7,871679.239532192,153,621,48942366.9509436,0.03,0.0263327333485953,0.01,0.0186149590214933,0.00400128040973111,0.03,0.01,0.00347009593794652,0.0256129745207494,0.0208526817015061,0.00642007800622121,0.0129301029847108,0.0032224047374844,-0.00019954106895297,-0.000269392502343829,-0.000541619499043013,-0.000585779802092461,-5.23171766583475e-07
"IN","IND","India","Madhya Pradesh",2021-05-02,197,4,707599.55420722,2,438562.14722555,168,184,38369664.2342574,1453,39,7276582.68052713,16,3236588.94484404,997,1338,283397272.201799,0.0203045685279188,0.018441640507645,0.0101522842639594,0.0114299188168029,0.0128597672994489,0.0268410185822436,0.0110116999311769,0.010494957788585,0.0234544852148718,0.0256358372845681,0.0108483123471087,0.0142706682765902,0.009258630180667,-0.000431995067330462,-0.000177359634122698,-0.000294888744135686,-0.000112499444129025,2.87753526862679e-05
"IN","IND","India","Maharashtra",2021-05-02,418,0,0,0,0,180,398,60373075.5095806,3413,22,2522913.33329005,6,313927.160913265,1883,3271,444494141.993746,0,0,0,0,0.00636987755679808,0.00644594198652212,0.0017579841781424,0.00810795682071641,0.0092158723179125,0.0085040569947272,0.00314340321778452,0.002874921671904,0.00740008694822596,-0.000128557578022908,-7.80149196641011e-05,-0.00016416174461853,-0.000124018464779331,-5.53894808190276e-05
"IN","IND","India","Manipur",2021-05-02,100,0,0,0,0,42,94,4145942.86309999,700,3,180825.745527432,0,0,183,652,30707247.3980233,0,0,0,0,0.00629307761462391,0.00428571428571429,0,0.00395316685388404,0.0139780159687538,0.0102044644476054,0.00265584433940794,0.00309526678782954,0.00420666167875421,0.000177842013255118,-3.65491918218515e-05,3.07813559104565e-05,-6.34246227527731e-05,0.000112296472470803
"IN","IND","India","Meghalaya",2021-05-02,100,2,198624.339406209,1,152494.439168119,27,95,10269989.5062129,700,5,337014.040120479,1,152494.439168119,162,649,93606139.366001,0.02,0.0193402670261785,0.01,0.0148485486840923,0.00400296515937732,0.00714285714285714,0.00142857142857143,0.00351570129560103,0.0146288607665898,0.0173484295997388,0.00231247415180516,0.0033930658308943,0.0030902070030801,0.000201386827652837,4.66285592462118e-05,0.000172048518119467,0.000122806281464721,6.30017879333176e-05
"IN","IND","India","Mizoram",2021-05-02,100,1,24181.4692695359,1,24181.4692695359,17,93,4106507.58484035,700,5,120907.346347679,5,120907.346347679,144,647,25949019.5864352,0.01,0.00588857289800331,0.01,0.00588857289800331,0.00257458730879903,0.00714285714285714,0.00714285714285714,0.00313472799703942,0.00798896834440677,0.00884371586213059,0.00323583029898683,0.00156648547584829,0.00370885100906899,-0.000484299022452568,-6.07314914067342e-05,0.000157216731157413,8.064619502141e-06,6.32545983451435e-05
"IN","IND","India","Nagaland",2021-05-02,100,1,13589.6011372679,0,0,11,94,5319643.72143078,700,10,148126.884307157,1,20146.5415528572,70,641,37223836.544021,0.01,0.00255460738517519,0,0,0.00164818699430626,0.0142857142857143,0.00142857142857143,0.00153808969260179,0.0165296914290565,0.0239327117458067,0.00264006229621435,0.00191620218858993,0.00273900086751178,-0.000174903515971314,-3.1010467636997e-05,0.000577289717482333,8.29776273142149e-05,0.000110837761701119
"IN","IND","India","NCT of Delhi",2021-05-02,271,6,240349.810825759,5,182156.30482233,278,260,8321773.34505716,1988,62,1826433.0127612,25,750076.376032931,2069,1886,62098521.5069285,0.022140221402214,0.0288820424277139,0.018450184501845,0.0218891211367255,0.0150595882990249,0.0311871227364185,0.0125754527162978,0.0154511373650173,0.0262476360195152,0.0239540461620639,0.0122881957931194,0.0128549600844341,0.0131559866595424,-0.000409429132524649,-0.000153497185706056,-0.000322724767108732,5.24960414894441e-06,0.000122147295275049
"IN","IND","India","Odisha",2021-05-02,214,3,302899.455282747,1,33943.8906629264,88,199,24134545.0245991,1556,23,3062855.6680244,14,2015510.30982647,702,1451,170693891.121698,0.014018691588785,0.012550452265581,0.00467289719626168,0.00140644419144132,0.00622832472220256,0.0147814910025707,0.0089974293059126,0.00681414468894691,0.0182342873354773,0.0208944816491958,0.00685156241968972,0.00888133995662992,0.0067136552421494,0.000204081811771842,4.64190468675444e-05,0.000610118228923894,0.000246244471344126,0.000127218537357852
"IN","IND","India","Puducherry",2021-05-02,100,4,132568.037404599,1,15013.3051621686,68,95,5126819.98206745,700,20,692008.243102545,6,90079.8309730116,395,669,36200399.9465242,0.04,0.0258577515630145,0.01,0.00292838547377946,0.0100815418828762,0.0285714285714286,0.00857142857142857,0.00831596454662203,0.0161608703660635,0.0133278321109857,0.00505392249490536,0.00123347591018979,0.00801406268227448,0.000309457016785743,-6.6985319554399e-05,0.000569475444169454,-3.61633566998875e-06,0.000235476279442544
"IN","IND","India","Punjab",2021-05-02,174,3,61037.7962647789,1,12201.8234765823,57,167,19171012.1884832,1334,25,2170199.48877445,10,755981.529701533,664,1268,140287237.381333,0.0172413793103448,0.00318385882105102,0.00574712643678161,0.000636472574145689,0.00480728683478114,0.0187406296851574,0.00749625187406297,0.00737548318300973,0.0188039545128513,0.0163076487876174,0.00860652535386073,0.00706777791715004,0.00652626501546983,-7.04390912616196e-05,-7.15595267458261e-05,4.65475727088313e-05,-9.27927360874961e-05,5.20298801988651e-05
"IN","IND","India","Rajasthan",2021-05-02,330,11,836347.963540047,5,553632.868931884,187,302,36115279.8960337,2540,71,6218963.52281689,38,3793056.91991475,1219.4,2353,291068174.963496,0.0333333333333333,0.0231577317397974,0.0151515151515152,0.0153296020555744,0.00872120138046824,0.0279527559055118,0.0149606299212598,0.00729904287604078,0.0243480946726936,0.0255513335637658,0.0120824739084859,0.013331138707012,0.00690536659386143,5.2629468451497e-05,0.000136376019111674,3.2570836827058e-05,0.000186941768291014,0.000118964488789765
"IN","IND","India","Sikkim",2021-05-02,100,3,33075.8937252477,2,13200.1185538233,37,95,2356673.51811543,700,10,91836.980726093,7,32209.6552118198,157,659,17802108.2981899,0.03,0.0140349918947185,0.02,0.00560116556339086,0.00548554484803558,0.0142857142857143,0.01,0.00335548953813931,0.012737844737234,0.0083423158655561,0.00504232816169925,0.00132853966614059,0.00419738468162132,0.000134685924678168,-8.05138069796049e-06,0.000303879267841063,4.60682269970178e-06,0.000115882271938364
"IN","IND","India","Tamil Nadu",2021-05-02,295,10,1472557.42532996,5,425407.292631583,147,281,46198019.6845846,2721,38,4511606.41152278,16,1789190.15638641,1118,2614,353291649.342968,0.0338983050847458,0.0318749036297182,0.0169491525423729,0.00920834476317463,0.00736805172673049,0.013965453877251,0.00588019110621095,0.00602390163475112,0.0132732045128915,0.0124981119872042,0.00537973475116586,0.00532921728934896,0.00654200972698722,0.000248116108717232,8.37779855836134e-05,0.00019194310801733,-3.48374212203614e-06,0.000158117794491004
"IN","IND","India","Telangana",2021-05-02,326,7,273649.995240576,6,215706.989698282,216,311,19186792.8170557,2711,53,2992793.99719099,13,594463.408156284,1821,2600,142758502.734822,0.0214723926380368,0.0142624146645979,0.0184049079754601,0.0112424724525369,0.00978216566278701,0.0195499815566212,0.00479527849502029,0.00986457204767064,0.0189490886209539,0.0194980294141462,0.00583734997630714,0.00707098462206684,0.00974376447039344,3.1642062745416e-05,3.50494868901912e-05,-3.04623086928875e-06,-2.52757779062529e-05,9.18015944038679e-05
"IN","IND","India","Tripura",2021-05-02,100,1,47758.8127901414,0,0,22,87,9275996.45844903,700,5,267582.926212249,0,0,101,636,72903833.9011964,0.01,0.00514864500046681,0,0,0.00356159948194917,0.00714285714285714,0,0.0022366905837541,0.0144645620861187,0.0167334570355176,0.00268685564671921,0.00138120921969417,0.00311655299916177,0.000686812060750419,0.000205208479077159,0.000914316790580606,9.88023545945197e-05,5.79320505081395e-05
"IN","IND","India","Uttar Pradesh",2021-05-02,421,15,6729897.83104527,5,4618873.14430445,316,391,100164879.223296,3313,130,31238481.6227326,59,14682150.3214214,2528,3022,711572646.550267,0.0356294536817102,0.0671881989299102,0.0118764845605701,0.0461127011794987,0.011382875256655,0.0392393600965892,0.0178086326592212,0.0117821422246251,0.0323538751464415,0.033700072644197,0.0143386438686601,0.0156535467623364,0.00974904490045837,-0.000533744932157053,-0.00025474280869674,-0.000561901452144632,-0.000174826729506277,8.46169555379373e-05
"IN","IND","India","Uttarakhand",2021-05-02,127,2,18917.9658546359,2,18917.9658546359,99,120,6091689.42949286,880,30,2585344.81618054,9,873107.086765218,572,822,43960713.8014203,0.015748031496063,0.00310553682580152,0.015748031496063,0.00310553682580152,0.0116197183098592,0.0340909090909091,0.0102272727272727,0.00980089784448785,0.0268661699433049,0.0379716486664733,0.00865026093342145,0.0115223508867769,0.00915232645596976,1.36056542422114e-05,-2.63538192955954e-05,0.000319916443100671,2.15760217550969e-06,0.000186657220540774
"IN","IND","India","West Bengal",2021-05-02,298,7,674566.906513179,3,269748.232851254,203,281,44839792.564346,2843,42,5405511.36512517,24,3787469.28490379,2028,2666,348733025.39722,0.023489932885906,0.0150439345932558,0.0100671140939597,0.00601582249659519,0.0101749285750088,0.0147731269785438,0.00844178684488217,0.0107139460921568,0.0182856903425145,0.0177609381498294,0.00885302981075759,0.00885213706079237,0.0100036025090636,0.000113024819938089,3.10255369645323e-06,5.71161753640671e-05,1.72649116795862e-05,0.000184158441836199
"IN","IND","India","Andaman and Nicobar",2021-05-03,100,2,137614.268541497,2,137614.268541497,12,89,6550531.64144727,700,18,2215957.27930178,18,2215957.27930178,109,617,48280030.3948619,0.02,0.0210081068337673,0.02,0.0210081068337673,0.0018990346573825,0.0257142857142857,0.0257142857142857,0.00248818681945808,0.0186663635626412,0.0304889755190995,0.0172172807663022,0.0293071264470158,0.00279389333854525,-0.000219038719662041,-0.000142914549668508,-0.000683183642915182,-0.000714348948825767,-2.10021235350345e-05
"IN","IND","India","Andhra Pradesh",2021-05-03,423,15,1495454.18888092,7,593789.226760649,330,403,30943594.884836,2773,56,4310670.84241098,18,1407046.87165225,1774,2629,187910442.49501,0.0354609929078014,0.048328392174426,0.016548463356974,0.0191894066920983,0.0115332191661133,0.0201947349441039,0.00649116480346195,0.0095039617698584,0.0176034566633767,0.016514905850065,0.00591915366264446,0.00596660933079487,0.00877244360340401,0.000103034253950532,0.000109733411748665,0.000226348213032901,0.000159150382160244,0.000155608614109532
"IN","IND","India","Arunachal Pradesh",2021-05-03,100,3,88132.4423473868,0,0,20,90,5938192.77189074,700,19,933155.15480956,0,0,122,639,41521482.7899705,0.03,0.0148416270291146,0,0,0.00312989045383412,0.0271428571428571,0,0.00268906081244903,0.0200868667044821,0.0149823592014669,0.00504572848238475,0.00278623925685973,0.00296759267212104,-3.760374506338e-05,0.000137892146788233,-0.000260053563334139,8.1518156432009e-05,6.13550968065923e-05
"IN","IND","India","Assam",2021-05-03,143,3,631024.501760298,0,0,66,131,18381435.3131324,1052,17,2085714.21191837,8,637524.001125856,327,976,124107173.154976,0.020979020979021,0.0343294465862234,0,0,0.00709601118159338,0.0161596958174905,0.00760456273764259,0.0047188870930501,0.0163474364602457,0.0183567157786347,0.00662200915795858,0.00759261009286251,0.00481955809522352,-8.32236824172116e-05,2.02093185285004e-05,-0.000116005907913975,4.66585213738557e-05,0.000108036428064239
